Frage,Antwort A,Antwort A ist richtig,Antwort B,Antwort B ist richtig,Antwort C,Antwort C ist richtig
Woran erkennt man ein Fischsterben durch Sauerstoffmangel?,Nur eine Art und Altersklasse ist betroffen,Nein,Fische weisen Dunkelfärbung auf,Nein,Tote Fische haben abgespreizte Kiemendeckel,Ja
Was begünstigt Verpilzungen bei Fischen?,Verletzung der Schleimhaut,Ja,Wasserpest,Nein,Hohe Wassertemperatur,Nein
Welche Erreger verursachen anzeigepflichtige Fischseuchen?,Viren,Ja,Bakterien,Nein,Pilze,Nein
Welche Zwecke hat die Entnahme von Wasserproben bei Fischsterben?(2),Sie dient zur Bestimmung der Gewässergüte,Nein,Sie dient zur Ermittlung von Ursachen und Verursachern,Ja,Sie wird zur Beweissicherung benötigt,Ja
Welche Faktoren können die Fischgesundheit nachteilig beeinflussen?(2),Hohe pH-Wert Schwankungen,Ja,Zu hohe Bestandsdichte,Ja,Hohe Beschattung der Gewässer,Nein
Wo laicht die Seeforelle?,Im Meer,Nein,In Zuflüssen der Seen,Ja,In Seen,Nein
Welche Fischart hat glatte runde Schuppen?,Döbel (Aitel),Ja,Zander,Nein,Wels,Nein
Wo legt die Groppe ihre Eier ab?,Auf sandigem Grund eines Baches,Nein,In Hohlräumen an der Unterseite flacher Steine,Ja,Im Kiesbett eines Baches,Nein
Bei welchen Fischen kommt die Hautatmung überwiegend vor?,Bei ausgewachsenen Fischen,Nein,Bei allen bodenorientierten Fischarten,Nein,Bei frisch geschlüpften Fischen (Larven),Ja
Woran erkennt man aufgrund von Sauerstoffmangel verendete Fische?,Auffallend abstehende Kiemendeckel,Ja,Gekrümmte Körperhaltung,Nein,Glotzaugen,Nein
"Wie müssen krankheitsverdächtige, tote Fische zur Untersuchung kommen?",Tiefgefroren und luftdicht verpackt,Nein,Tot und ausgenommen,Nein,"Möglichst schnell, eisgekühlt und einzeln in Pergamentpapier verpackt",Ja
Die Körperbedeckung des Dreistachligen Stichlings besteht teilweise aus,Knochenplatten,Ja,Kammschuppen,Nein,Rund- und Schmelzschuppen,Nein
Bei welcher Fischgruppe sind die meisten Arten Sommerlaicher?,Salmoniden (Lachsfische),Nein,Perciden (Echte Barsche),Nein,Cypriniden (Karpfenfische),Ja
Welche Fischarten bewachen ihre Eier?,Rotauge und Rotfeder,Nein,Flussbarsch und Hecht,Nein,Zander und Wels,Ja
Warum ist der Drill von Brachsen im Fluss schwieriger als in einem See?(2),Weil die Körperform im Fluss Strömungsdruck aufnehmen kann,Ja,Weil das zarte Maul bei höherem Strömungsdruck eher ausreißen kann,Ja,Das Flussufer ist meist schlammig,Nein
Welche Fischart ist potamodrom?,Aal,Nein,Maifisch,Nein,Barbe,Ja
Der Stör ist ein,Schmelzschupper,Ja,Rundschupper,Nein,Kammschupper,Nein
Welche Fischarten benötigen für ihr Laichgeschäft Wasserpflanzen?(2),Moderlieschen,Ja,Hecht,Ja,Bitterling,Nein
Wo legt der Karpfen seine Eier ab?,An Pflanzen,Ja,Auf kiesigem Boden in Laichgruben,Nein,In Nestern aus Pflanzenteilen,Nein
Welche Fischarten besitzen eine unvollständige Seitenlinie?(2),Strömer,Nein,Moderlieschen,Ja,Bitterling,Ja
Was versteht man unter „anadromen Fischen“?,"Fische, die nicht standorttreu sind",Nein,"Fische, die hauptsächlich im Süßwasser leben und zum Ablaichen ins Meer wandern",Nein,"Fische, die zum Ablaichen vom Meer ins Süßwasser wandern",Ja
"Was ist zu tun, wenn in einem Fischgewässer eine Fischkrankheit festgestellt wird?",Anwendung von Fütterungsarzneimitteln,Nein,"Besatz steigern, damit möglichst viele Fische überleben",Nein,Fischereiberechtigter setzt sich mit dem Fischgesundheitsdienst in Verbindung,Ja
"Wann laicht die Quappe (Trüsche, Rutte)?",Sommer,Nein,Winter,Ja,Frühling,Nein
Wann laicht der Zander?,Januar–März,Nein,Oktober–Dezember,Nein,April–Mai,Ja
Wann laichen Hechte?,Oktober–Dezember,Nein,März–April,Ja,Juli–September,Nein
Welche Fischarten zeigen zur Laichzeit einen Laichausschlag?(2),Rotauge,Ja,Streber,Nein,Brachse (Brasse),Ja
Wann laichen Schleien?,Januar–Februar,Nein,Oktober–Dezember,Nein,Mai-Juni,Ja
Das Weibchen welcher Fischart legt ihre Eier mit Hilfe einer Legeröhre in Großmuscheln ab?,Bitterling,Ja,Moderlieschen,Nein,Elritze,Nein
Wann laicht das Rotauge?,Juli–August,Nein,April–Mai,Ja,Dezember–Januar,Nein
Der Rapfen (Schied) ist ein,Frühjahrslaicher,Ja,Sommerlaicher,Nein,Herbst- und Winterlaicher,Nein
"Welche Fischarten bevorzugen flache, krautreiche, stehende Gewässer als Lebensraum?","Felchen, Seeforelle",Nein,"Schleie, Hecht",Ja,"Zander, Döbel (Aitel)",Nein
Wo laicht der europäische Aal?,In der Sargassosee,Ja,Im Golf von Biskaya,Nein,Im Neufundlandbecken,Nein
Wann laicht der Huchen?,Sommer,Nein,Herbst oder Winter,Nein,Frühjahr,Ja
Welche Fischart legt ihre Eier in Laichgruben ab?,Seeforelle,Ja,Felchen,Nein,Rotauge,Nein
Welche Fischart kann einen Teil des Sauerstoffbedarfs über Haut- und Darmatmung decken?,Flussbarsch,Nein,Schlammpeitzger,Ja,Elritze,Nein
Was ist ein Rogner?,Männlicher Fisch,Nein,Geschlechtsreifer weiblicher Fisch,Ja,Unfruchtbare Kreuzung zwischen zwei Fischarten,Nein
Welche Aussage ist richtig?,Der Hecht laicht in der Freiwasserzone eines Sees,Nein,Der Hecht ist ein Kieslaicher,Nein,Der Hecht ist ein Krautlaicher,Ja
Bei welcher Fischgruppe dauert die Entwicklung der Eier am längsten?,Frühjahrslaicher,Nein,Winterlaicher,Ja,Sommerlaicher,Nein
Wie laichen Flussbarsche?,"Eier werden in netzartigen Gallertschnüren an Wasserpflanzen, Wurzeln oder anderen festen Substraten abgelegt",Ja,Eier werden in Klumpen in Laichgruben abgelegt,Nein,Eier werden in kleinen Portionen im Freiwasser abgegeben,Nein
Wann tritt beim weiblichen Hecht in der Regel die Geschlechtsreife ein?,Nach Vollendung des zweiten Lebensjahres,Nein,Nach Vollendung des ersten Lebensjahres,Nein,Nach Vollendung des dritten Lebensjahres,Ja
Welche Fischart laicht in der Freiwasserzone eines Sees?,Seesaibling,Nein,Blaufelchen,Ja,Seeforelle,Nein
Wann laichen Karpfen?,Mai–Juli,Ja,Januar–März,Nein,Oktober–Dezember,Nein
Welche Fischart betreibt eine intensive Brutpflege?,Elritze,Nein,Aland,Nein,Dreistachliger Stichling,Ja
Wann laicht die Barbe?,März–April,Nein,Mai–Juni,Ja,Dezember–Januar,Nein
Welche Bedeutung hat der Dottersack für die geschlüpfte Fischlarve?,Sauerstoffversorgung,Nein,Ernährung,Ja,Schutzhülle,Nein
Können Fische Schmerzen empfinden?,"Ja, weil alle Organismen Schmerzen empfinden können",Nein,"Nein, Fische sind dazu nicht in der Lage",Nein,Diese Frage ist wissenschaftlich nicht abschließend geklärt,Ja
Wo laicht die Meerforelle?,In den Oberläufen der Fließgewässer,Ja,In seichten Meeresbuchten,Nein,Im Unterlauf der Fließgewässer,Nein
Wann laicht die Äsche?,November–Dezember,Nein,Juli–August,Nein,März–Mai,Ja
Welche Fischart ist ein Winterlaicher?,Hecht,Nein,Karpfen,Nein,"Quappe (Trüsche, Rutte)",Ja
Bei welcher Fischart ist der Eidurchmesser am größten?,Hecht,Nein,Bachforelle,Ja,Karpfen,Nein
Wo laicht der Lachs?,Meer,Nein,Brackwasser,Nein,Süßwasser,Ja
Welche Fischart ist ein Frühjahrslaicher?,Felchen,Nein,Äsche,Ja,Seeforelle,Nein
Ist der Aal ein katadromer oder ein anadromer Fisch?,Katadromer Fisch,Ja,Weder anadrom noch katadrom,Nein,Anadromer Fisch,Nein
Haben Fische ein Geruchsorgan?,Ja,Ja,Nur Fische mit Barteln,Nein,Nein,Nein
Welche Fischarten sind Kieslaicher?,"Äsche, Nase",Ja,"Dreistachliger Stichling, Bitterling",Nein,"Wels, Aal",Nein
Welche Fischarten laichen im Frühjahr?(2),Zander,Ja,Felchen,Nein,Groppe,Ja
Welche Fischart hat im Verhältnis zur Körpergröße relativ kleine Augen?,Brachse (Brasse),Nein,Wels,Ja,Güster (Blicke),Nein
Wo liegen bei Fischen die Geruchsorgane?,Im Bereich des Kiemendeckels,Nein,Entlang der Seitenlinie,Nein,Im Bereich zwischen Augen und Maulspitze,Ja
Bei welchen Fischarten spielt beim Beutefang das Sehvermögen nur eine geringe Rolle?,"Zander, Hecht",Nein,"Wels, Aal",Ja,"Äsche, Lachs",Nein
Wozu ist die Kenntnis der Lage des Fischgehirns wichtig?,Um den gesetzlich vorgeschriebenen Gehirnstich vorschriftsmäßig ausführen zu können,Nein,Um den Fisch durch Gehirnstich ausbluten zu lassen,Nein,Um den Fisch gemäß Tierschutz-Schlachtverordnung vorschriftsmäßig betäuben zu können,Ja
Wann laicht die Bachforelle?,November–Januar,Ja,August–September,Nein,Mai–Juni,Nein
Was versteht man unter „katadromen Fischen“?,"Fische, die nicht standorttreu sind",Nein,"Fische, die hauptsächlich im Süßwasser leben und zum Ablaichen ins Meer wandern",Ja,"Fische, die zum Ablaichen vom Meer ins Süßwasser wandern",Nein
Welche Fischarten laichen im Winter?(2),Felchen,Ja,Rotauge,Nein,Bachforelle,Ja
Wo laicht der Hecht?,An verkrauteten Stellen in der Nähe des Ufers,Ja,In tieferen Bereichen,Nein,Über kiesigem Grund,Nein
Tritt in der Regel beim Männchen oder beim Weibchen die Geschlechtsreife früher ein?,Weibchen,Nein,Tritt bei beiden gleichzeitig ein,Nein,Männchen,Ja
Welche Fischarten sind typische Krautlaicher?,"Nase, Barbe",Nein,"Karpfen, Schleie",Ja,"Felchen, Äsche",Nein
Welche Fischarten steigen zum Laichen vom Meer in das Süßwasser auf?(2),Lachs,Ja,Meerforelle,Ja,Aal,Nein
Der Rogner welcher Fischart hat je Kilogramm Körpergewicht die größte Eizahl?,Bachforelle,Nein,Karpfen,Ja,Hecht,Nein
Wann laicht der Flussbarsch?,September–Dezember,Nein,Januar–Februar,Nein,April–Mai,Ja
Bei welcher Fischart ist der Geruchssinn besonders gut entwickelt?,Hecht,Nein,Aal,Ja,Schleie,Nein
Bei welcher Fischart sind die Geschlechtsorgane unpaarig ausgebildet?,Flussbarsch,Ja,Wels,Nein,Hecht,Nein
Was ist ein Milchner?,Geschlechtsreifer männlicher Fisch,Ja,Kreuzung zwischen zwei Fischarten,Nein,Zuchtform bestimmter Fischarten,Nein
Bei welcher Fischart ist die Schwimmblase einkammerig mit Schwimmblasengang?,Groppe,Nein,Hecht,Ja,Flussbarsch,Nein
Welche Aufgaben haben die Kiemenreusendornen?(2),Zerkleinerung der Nahrung,Nein,Filter für die Nahrung,Ja,Mechanischer Schutz für die Kiemen,Ja
Haben Fische ein Gehörorgan?,"Ja, ein inneres Gehörorgan",Ja,Nein,Nein,"Ja, ein äußerlich erkennbares Gehörorgan",Nein
Welche Fischart hat keine sichtbare Schwimmblase?,Groppe,Ja,Strömer,Nein,Moderlieschen,Nein
Wo verläuft bei den Knochenfischen der Hauptnervenstrang?,Im Bereich der Seitenlinie,Nein,Im Neuralbogen der Wirbelsäule,Ja,Unterhalb der Wirbelsäule,Nein
Welche Neunaugen-Arten führen anadrome Wanderungen durch?(2),Bachneunauge,Nein,Meerneunauge,Ja,Flussneunauge,Ja
Bei welcher Fischart besteht eine Verbindung zwischen Schwimmblase und Innenohr?,Aal,Nein,Hecht,Nein,Wels,Ja
Wie ist bei Neunaugen das Geruchsorgan ausgebildet?,In Form von Barteln,Nein,Unpaarige Riechgrube,Ja,Paarige Riechgruben,Nein
Welche Fischart hat im Vergleich zur Körperlänge den längsten Darm?,Wels,Nein,Zander,Nein,Karpfen,Ja
Welche Fischgruppe hat eine zweikammerige Schwimmblase mit Schwimmblasengang?,Perciden (Echte Barsche),Nein,Salmoniden (Lachsfische),Nein,Cypriniden (Karpfenfische),Ja
Wie groß ist die Eizahl pro kg Körpergewicht bei Bachforellen?,1.000–3.000,Ja,100.000–200.000,Nein,20.000–40.000,Nein
Können Knochenfische riechen?,"Ja, sie haben paarige Riechorgane",Ja,Nur wenn Barteln vorhanden sind,Nein,"Nein, sie haben kein Riechorgan",Nein
Welche Fischart besitzt an seiner Schwimmblase einen Verbindungsgang zum Darm?,Flussbarsch,Nein,Dreistachliger Stichling,Nein,Seeforelle,Ja
Bei welcher Fischart ist die Schwimmblase zweigeteilt?,Brachse (Brasse),Ja,Lachs,Nein,Hecht,Nein
Was sind Kiemenreusendornen?,Fortsätze an der Innenseite der Kiemenbögen,Ja,Zahnreihe im Oberkiefer von Salmoniden (Lachsfische),Nein,Fangzähne von barschartigen Fischen,Nein
Wo befindet sich beim Fisch die Gallenblase?,An der Leber,Ja,An der Milz,Nein,An den Pylorusanhängen,Nein
Bei welchen Fischarten ist das Hörvermögen besonders gut?,"Bachforelle, Lachs",Nein,"Karpfen, Wels",Ja,"Felchen, Seesaibling",Nein
Welche Fischarten sind auch zur Darmatmung fähig?(2),Moderlieschen,Nein,Steinbeißer,Ja,Schlammpeitzger,Ja
Welche Fischart hat einen Magen?,Döbel (Aitel),Nein,Aland,Nein,Seesaibling,Ja
Welche Funktion hat bei Fischen die Seitenlinie?,Organ für den Geschmackssinn,Nein,Organ für den Ferntastsinn,Ja,Organ für den Gleichgewichtssinn,Nein
Welche Aufgabe hat die Schwimmblase?,Schwebeorgan,Ja,Sauerstoffreserve,Nein,Gallenspeicher,Nein
Wo liegt bei Fischen die Milz?,Oberhalb der Schwimmblase,Nein,In der Nähe des Darmtraktes,Ja,In unmittelbarer Nähe des Herzens,Nein
Bei welcher Fischart ist das Maul nicht vorstülpbar?,Karpfen,Nein,Nase,Ja,Brachse (Brasse),Nein
Womit ist die Schwimmblase gefüllt?,Gasgemisch,Ja,Kohlendioxid,Nein,Sauerstoff,Nein
Welche Fischart besitzt an der Schwimmblase keinen Verbindungsgang zum Vorderdarm?,Flussbarsch,Ja,Bachforelle,Nein,Hecht,Nein
Welche Fischart hat verhornte Lippen und eine scharfkantige Unterlippe?,Nase,Ja,Barbe,Nein,Rotauge,Nein
Welche Fischarten besitzen einen kurzen Darm?,"Rotfeder, Ukelei (Laube)",Nein,"Nase, Barbe",Nein,"Bachforelle, Zander",Ja
"Welche Fischart hat eine große, fettreiche Leber?",Lachs,Nein,"Quappe (Trüsche, Rutte)",Ja,Aal,Nein
Wo befindet sich beim Fisch die Niere?,Dicht unterhalb der Wirbelsäule,Ja,Zwischen Herz und Leber,Nein,Rechts und links des Enddarms,Nein
Bei welcher Fischart ist die Schwimmblase mit dem Bauchfell fest verwachsen?,Lachs,Nein,Zobel,Nein,Wels (Waller),Ja
Bei welcher Fischgruppe können sich Barteln zur Artunterscheidung eignen?,Salmoniden (Lachsfische),Nein,Perciden (Echte Barsche),Nein,Cypriniden (Karpfenfische),Ja
Welche Fischart hat keinen Magen?,Rotfeder,Ja,Wels,Nein,Flussbarsch,Nein
Welche Fischart hat Pylorusanhänge?,Schmerle,Nein,Brachse (Brasse),Nein,Bachforelle,Ja
Welche Aufgaben hat die Leber?(2),Produktion von Gallensaft,Ja,Speicherorgan,Ja,Für die Harnbildung verantwortlich,Nein
Welche Fischart hat einen langen Darm?,Hecht,Nein,Döbel (Aitel),Ja,Flussbarsch,Nein
Die Bachforelle hat,keinen Magen,Nein,keine Schlundzähne,Ja,keine Schwimmblase,Nein
Die Bachforelle hat,keinen Magen,Nein,keine Schwimmblase,Nein,keine Kauplatte,Ja
Bei welcher Fischart ist das Fleisch besonders fettreich?,Aal,Ja,Döbel (Aitel),Nein,Zander,Nein
Welche Fischart hat einen giftigen Rogen?,Barbe,Ja,Bachsaibling,Nein,Schlammpeitzger,Nein
Worauf lässt im Regelfall eine prall gefüllte Gallenblase schließen?,Der Fisch ernährt sich nur von Wasserschnecken,Nein,Der Fisch wurde zu fettreich ernährt,Nein,Der Fisch hat längere Zeit nicht gefressen,Ja
Wo befindet sich beim Fisch das Herz?,Unterhalb der Leber,Nein,Kehlständig unterhalb der Kiemenhöhlen,Ja,Bei der Schwimmblase,Nein
Welche Fischart hat Bürstenzähne (Hechelzähne)?,Döbel (Aitel),Nein,Nase,Nein,Wels,Ja
Bei welcher Fischart ist das Maul vorstülpbar?,Güster (Blicke),Nein,Brachse (Brasse),Ja,Giebel,Nein
Bei welcher Fischgruppe können Barteln vorhanden sein?,Salmoniden (Lachsfische),Nein,Cypriniden (Karpfenfische),Ja,Perciden (Echte Barsche),Nein
Welches Merkmal wird unter anderem zur Artbestimmung bei Cypriniden (Karpfenfische) herangezogen?,Barteln,Ja,Bezahnung der Kiefer,Nein,Pflugscharbein,Nein
Bei welcher Fischart ist die Schwimmblase einteilig?,Äsche,Ja,Karpfen,Nein,Bachschmerle,Nein
Woran kann man die weibliche von der männlichen Äsche unterscheiden?,Größe der Bauchflossen,Nein,Größe der Rückenflosse,Ja,Größe der Afterflosse,Nein
Welche Fischgruppe hat eine Kauplatte?,Perciden (Echte Barsche),Nein,Cypriniden (Karpfenfische),Ja,Salmoniden (Lachsfische),Nein
Worauf lässt das oberständige Maul eines Fisches schließen?,Der Fisch frisst vorwiegend Plankton,Nein,Der Fisch frisst bevorzugt Bodennahrung,Nein,Der Fisch frisst bevorzugt Oberflächennahrung,Ja
Welche Fischarten haben ein rüsselartig vorstülpbares Maul?(2),Brachse (Brasse),Ja,Karpfen,Ja,Nase,Nein
Wo nehmen Fische mit unterständigem Maul hauptsächlich Nahrung auf?,Gewässerboden,Ja,Freiwasserzone,Nein,Wasseroberfläche,Nein
Welche Fischgruppe besitzt keinen Magen?,Siluriden (Echte Welse),Nein,Salmoniden (Lachsfische),Nein,Cypriniden (Karpfenfische),Ja
Bei welcher Fischart sind die Kiefer unbezahnt?,Bachsaibling,Nein,Rapfen (Schied),Ja,Lachs,Nein
"Welche Körperform haben in der Regel die Fische, die in starker Strömung leben?",Hochrückige Form,Nein,Spindel- oder Torpedoform,Ja,Schlangenform,Nein
Was sind Barteln?,Geschmacks- und Tastorgane,Ja,Temperaturfühler,Nein,Gleichgewichtsorgane,Nein
Bei welcher Fischgruppe sind die Schlundzähne ein wichtiges Bestimmungsmerkmal?,Salmoniden (Lachsfische),Nein,Cypriniden (Karpfenfische),Ja,Perciden (Echte Barsche),Nein
Bei welcher Fischart ist beim Milchner der Hauptstrahl der Bauchflossen stark verdickt?,Karpfen,Nein,Schleie,Ja,Barbe,Nein
Welche Fischart hat Schlundzähne?,Rotfeder,Ja,Felchen,Nein,Flussbarsch,Nein
Woran ist bei der Schleie das Geschlecht zu erkennen?,Färbung,Nein,Bauchflossen,Ja,Schwanzflosse,Nein
